IncidentID,Date,State,Cityorcounty,BusinessorLocation,Address,Latitude,Longitude,Name,Type,Gender,Age,Agegoup,Status,Incidentcharacteristics,Sources,notactiveswornlocalstate,rank,agencytype,offduty,training,blueonblue,Error,ErrorDetail,ToRemove,type_new,Notes,Duplicate,duplicate_of,record_added,incident_id_changed,original_id,Businessorschool,Participantname,Agegroup,duplicate_to_delete,to_be_edited,_merge
1327321,2/15/19,Illinois,Aurora,,641 Archer Ave,41.7564,-88.3327,,,male,39,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Workplace shooting (disgruntled employee),LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite,Possession of gun by felon or prohibited person","https://www.dailyherald.com/news/20190215/4-aurora-cops-multiple-civilians-shot-shooter-at-large,https://abc7chicago.com/live--aurora-shooting-leaves-multiple-wounded-large-police-presence-confirmed-by-kane-county-sheriff/5140701/,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-police-st-0217-story.html,https://www.facebook.com/AuroraILPolice/posts/2082199471845789,https://chicago.suntimes.com/crime/aurora-shooting-victims-identified-gary-martin/,https://www.facebook.com/AuroraILPolice/posts/2083019915097078,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-officers-henry-pratt-st-0226-story.html,https://patch.com/illinois/aurora/aurora-mass-shooting-victims-names-info-shooter-released,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://chicago.cbslocal.com/2019/02/19/aurora-mass-shooting-survivor-timothy-williams/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,Henry Pratt Company,Officer Marco Gomez,Adult 18+,,,2
1327321,2/15/19,Illinois,Aurora,,641 Archer Ave,41.7564,-88.3327,,,male,52,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Workplace shooting (disgruntled employee),LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite,Possession of gun by felon or prohibited person","https://www.dailyherald.com/news/20190215/4-aurora-cops-multiple-civilians-shot-shooter-at-large,https://abc7chicago.com/live--aurora-shooting-leaves-multiple-wounded-large-police-presence-confirmed-by-kane-county-sheriff/5140701/,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-police-st-0217-story.html,https://www.facebook.com/AuroraILPolice/posts/2082199471845789,https://chicago.suntimes.com/crime/aurora-shooting-victims-identified-gary-martin/,https://www.facebook.com/AuroraILPolice/posts/2083019915097078,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-officers-henry-pratt-st-0226-story.html,https://patch.com/illinois/aurora/aurora-mass-shooting-victims-names-info-shooter-released,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://chicago.cbslocal.com/2019/02/19/aurora-mass-shooting-survivor-timothy-williams/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,Henry Pratt Company,Officer Reynaldo Rivera,Adult 18+,,,2
1327321,2/15/19,Illinois,Aurora,,641 Archer Ave,41.7564,-88.3327,,,male,24,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Workplace shooting (disgruntled employee),LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite,Possession of gun by felon or prohibited person","https://www.dailyherald.com/news/20190215/4-aurora-cops-multiple-civilians-shot-shooter-at-large,https://abc7chicago.com/live--aurora-shooting-leaves-multiple-wounded-large-police-presence-confirmed-by-kane-county-sheriff/5140701/,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-police-st-0217-story.html,https://www.facebook.com/AuroraILPolice/posts/2082199471845789,https://chicago.suntimes.com/crime/aurora-shooting-victims-identified-gary-martin/,https://www.facebook.com/AuroraILPolice/posts/2083019915097078,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-officers-henry-pratt-st-0226-story.html,https://patch.com/illinois/aurora/aurora-mass-shooting-victims-names-info-shooter-released,https://www.chicagotribune.com/suburbs/aurora-beacon-news/news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-aurora-pratt-shooting-autopsy-st-0414-story.html,https://chicago.cbslocal.com/2019/02/19/aurora-mass-shooting-survivor-timothy-williams/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,Henry Pratt Company,Officer Adam Miller,Adult 18+,,,2
1327894,2/15/19,Alabama,Auburn,,1106 Opelika Rd,32.6196,-85.4585,,,male,30,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Armed robbery with injury/death and/or evidence of DGU found","http://www.wsfa.com/2019/02/16/auburn-officer-shot-injured-during-traffic-stop-identified/,https://whnt.com/2019/02/15/auburn-police-officer-shot-multiple-times-while-responding-to-a-robbery-in-progress-manhunt-underway/,https://www.al.com/crime/2019/02/suspects-in-auburn-officer-shooting-died-in-murder-suicide-not-fire-cops.html,https://www.oanow.com/gallery/featured/photos-how-the-events-on-feb-unfolded-in-pictures/collection_76e474ea-339a-11e9-b4be-af90bb9ecc19.html#4,http://www.wsfa.com/2019/02/21/officials-seek-family-woman-involved-auburn-officer-shooting/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,Dollar General,Officer Justin Sanders,Adult 18+,,,2
1328099,2/15/19,Minnesota,Nevis,,110 Bunyan Trails Dr,46.9623,-94.8415,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Domestic Violence,Concealed Carry License - Perpetrator","https://www.bemidjipioneer.com/news/crime-and-courts/4571585-3-dead-north-central-minnesota-shooting-knew-each-other-hubbard-county,http://www.startribune.com/deputy-injured-3-others-dead-in-hubbard-county-shooting/505886662/,https://www.brainerddispatch.com/news/crime-and-courts/4572488-authorities-identify-three-dead-nevis-shooting,https://www.kare11.com/article/news/local/nevis-community-comes-together-following-shooting/89-5674757c-880d-4c2e-b64a-746e45bfcc53,https://www.kvrr.com/2019/02/17/names-of-those-who-died-in-nevis-officer-involved-shooting-released/,https://www.twincities.com/2019/02/18/officers-involved-in-northern-minnesota-murder-suicide-identified/",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,Lori's Little Feet Day Care,Deputy Erick Rypkema,Adult 18+,,,2
1328979,2/17/19,Virginia,Bluefield,,US 460 and  SR 720,37.2378,-81.2605,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","https://www.wkyt.com/content/news/Hunt-under-way-for-suspect-in-shooting-of-Virginia-officer-505964981.html,https://www.wdbj7.com/content/news/Bluefield-Va-PD-Officer-shot-search-for-suspect-underway-505958231.html",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
1329473,2/18/19,Kentucky,Hopkinsville,,North Dr and Sanderson Dr,36.8942,-87.4881,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Car-jacking,Possession of gun by felon or prohibited person,Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","https://www.wsmv.com/news/hopkinsville-police-officer-in-stable-condition-after-being-shot-following/article_fa0f4140-3365-11e9-8276-a744a8f2790d.html,https://www.theleafchronicle.com/story/news/local/clarksville/2019/02/18/hopkinsville-officer-shot-one-suspect-vehicle-followed-clarksville/2903554002/,https://beaver1003.com/local/suspect-accused-of-shooting-hopkinsville-police-officer-caught-in-montgomery-county/,https://www.wkyt.com/content/news/Kentucky-police-officer-shot-during-chase-in-Hopkinsville-505981921.html,https://www.theleafchronicle.com/story/news/local/clarksville/2019/02/18/hopkinsville-officer-shooting-keith-kuzyk-montgomery-county-deputy/2908778002/,https://whopam.com/2019/02/18/hopkinsville-police-officer-shot-during-traffic-stop-recovering-at-jsmc/,https://whopam.com/2019/02/19/81973/,http://westkentuckystar.com/News/Local-Regional/McCracken-County/Two-Men-Indicted-in-Hopkinsville-Carjacking-Case.aspx,https://whopam.com/2019/04/12/two-suspects-charged-in-hpd-officer-shooting-indicted-federally/,https://www.wsmv.com/news/feds-charge-two-clarksville-men-in-connection-to-hopkinsville-carjacking/article_e4b62e3c-5d93-11e9-9142-cb10278cb8ee.html",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer Jeremy Davidson,Adult 18+,,,2
1332707,2/23/19,Massachusetts,Boston,,102 Gerard St,42.3292,-71.0724,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Possession of gun by felon or prohibited person","https://www.bostonglobe.com/metro/2019/02/22/boston-police-officer-shot-early-friday-morning/qivlqpHD5QvHPs0WECbaiP/story.html,https://www.necn.com/news/new-england/Boston-Police-Officer-Shot-Department-Says-506203561.html",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
1333315,2/24/19,Kentucky,Glasgow,,St. Maryâ€™s Ct,36.9903,-85.9189,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Drug involvement","https://www.wsmv.com/news/tennessee-man-arrested-after-allegedly-shooting-kentucky-deputy/article_8760e9e2-376a-11e9-af1c-63570fd003fc.html,https://www.wrcbtv.com/story/40014180/kentucky-deputy-taken-to-hospital-after-being-shot,https://lex18.com/news/covering-kentucky/2019/02/23/barren-co-deputy-wounded-in-shooting-after-vehicle-pursuit/,https://www.wnky.com/breaking-barren-county-sheriffs-deputy-shot-overnight/,http://www.wave3.com/2019/02/23/barren-county-officer-shot-early-saturday-morning/,https://surfky.com/index.php/179-news/kentucky/137244-ksp-kentucky-deputy-shot-by-tennessee-man?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+surfkynews+%28SurfKY+News+%28surfky.com%29%29,https://www.bgdailynews.com/news/barren-county-deputy-shot-suspect-charged/article_ba44b8cb-d5ac-5620-ad71-b79cef97fe9c.html,https://www.glasgowdailytimes.com/news/bcso-deputy-shot-while-attempting-to-make-arrest/article_42e93d24-3787-11e9-9c12-9bde91692de2.html",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,,Deputy Joseph Ford,Adult 18+,,,2
1333318,2/23/19,Tennessee,Blountville,,3606 US 11W,36.5762,-82.355,,,male,65,,Killed,"Shot - Dead (murder, accidental, suicide),Suicide^,Officer Involved Incident,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff","https://www.wate.com/news/tennessee/sullivan-county-sheriff-s-officer-injured-in-shooting/1803556981,https://www.heraldcourier.com/townnews/police/breaking-police-responding-to-active-shooter-situation-in-blountville-one/article_01ef4c08-377f-11e9-954b-d7c3cbd59373.html,https://patch.com/tennessee/across-tn/sullivan-county-barricade-situation-11w-report,https://www.daytondailynews.com/news/national/officer-shot-injured-tennessee-active-shooter-situation/LCN09JeLNNtOtAAeTVKosL/,http://www.timesnews.net/Law-Enforcement/2019/02/23/11-W-blocked-in-Blountville-for-active-shooter-standoff,https://www.heraldcourier.com/townnews/police/police-investigating-officer-involved-shooting-in-blountville-one-deputy-wounded/article_01ef4c08-377f-11e9-954b-d7c3cbd59373.html,https://www.wjhl.com/local/breaking-news-sullivan-county-sheriff-s-officer-injured-in-shooting/1803512468,http://www.timesnews.net/Law-Enforcement/2019/02/26/Sullivan-County-deputy-succumbs-to-gunshot-wound.html,http://www.timesnews.net/Law-Enforcement/2019/02/28/TBI-Suspect-in-Sullivan-standoff-committed-suicide.html",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,,Deputy Steve Hinkle,Adult 18+,,,2
1335264,2/27/19,New York,Ellenville,,Center St and Mill St,41.7132,-74.3886,,,male,24,,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot","https://twitter.com/BNNnews/status/1100442511061860357,https://twitter.com/BlaiseGomez12/status/1100480680516038658,https://www.recordonline.com/news/20190226/updated-officer-being-chased-by-rabid-fox-shoots-self",,Officer,Local,0,0,0,,,1,Self-inflicted; accidental,,,,,,,,Officer Harold Nunuvero,Adult 18+,,,2
1340284,3/6/19,Indiana,Fort Wayne,,7602 Patriot Crossing,41.0116,-85.1215,,,male,,,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot,Gun range/gun shop/gun show shooting","https://www.wane.com/news/local-news/accidental-shooting-reported-at-police-training-center/1829046492,http://www.journalgazette.net/news/local/police-fire/20190305/2-officers-accidentally-shot-at-safety-academy",,Officer,Local,0,1,0,,,1,Self-inflicted; accidental,,,,,,,Public Safety Academy,Officer,Adult 18+,,,2
1340284,3/6/19,Indiana,Fort Wayne,,7602 Patriot Crossing,41.0116,-85.1215,,,male,,,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot,Gun range/gun shop/gun show shooting","https://www.wane.com/news/local-news/accidental-shooting-reported-at-police-training-center/1829046492,http://www.journalgazette.net/news/local/police-fire/20190305/2-officers-accidentally-shot-at-safety-academy",,Officer,Local,0,1,1,,,1,Accidental; blue on blue,,,,,,,Public Safety Academy,Officer,Adult 18+,,,2
1340320,3/5/19,Missouri,Kansas City,,2645 Brooklyn Ave,39.0774,-94.5568,,,male,,,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot","https://www.kshb.com/news/local-news/kcpd-employee-accidentally-shoots-self-at-crime-lab,https://www.kctv5.com/news/kansas-city-police-sergeant-injured-in-accidental-shooting/article_4eae0b9a-3f60-11e9-9a90-df3b628382c5.html",,Sergeant,Local,0,0,0,,,1,Self-inflicted; accidental,,,,,,,Kansas City Missouri Police Crime Lab,Sgt,Adult 18+,,,2
1340335,3/5/19,Texas,Midland,,3306 Eagle Cove,32.0446,-102.135,,,male,,,Killed,"Shot - Dead (murder, accidental, suicide),Accidental Shooting,Accidental Shooting - Death,Mistaken ID  (thought it was an intruder/threat, was friend/family),Officer Involved Incident,Officer Involved Shooting - Officer killed,Defensive Use,Defensive Use - Stand Your Ground/Castle Doctrine established","http://www.newswest9.com/2019/03/05/mpd-officer-shot-killed-duty-identified-arrested/,https://www.cbs7.com/content/news/Midland-police-officer-dies-overnight-506705051.html,https://www.cbs7.com/content/news/MCSO-Homeowner-who-shot-Midland-officer-arrested-for-manslaughter-506718641.html,https://www.cbs7.com/content/news/Midland-police-officer-dies-overnight-506705051.html?fbclid=IwAR3VOgXU28wEKh9xLtejs4BFmd37Hes_PGGCCs7nvfU4ebBuYD0fGgE3l8M",,Officer,Local,0,0,0,,,0,Suspect-inflicted; accidental; alleged mistaken identity,,,,,,,,Officer Nathan Hayden Heidelberg,Adult 18+,,,2
1341547,3/7/19,Illinois,Rockford,,747 N Bell School Rd,42.2747,-88.9696,,,male,35,,Killed,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,ATF/LE Confiscation/Raid/Arrest,Possession of gun by felon or prohibited person,Stolen/Illegally owned gun{s} recovered during arrest/warrant","https://wrex.com/category/2019/03/07/large-police-presence-on-north-bell-school-road/,https://www.kwqc.com/content/news/Police-responding-to-active-shooter-situation-in-Rockford-avoid-Bell-School-Road-506822741.html,https://chicago.cbslocal.com/2019/03/07/rockford-police-shooting-standoff-floyd-brown/,https://www.rrstar.com/news/20190307/deputy-shot-at-rockford-hotel-has-died-suspect-in-custody",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,Extended Stay America,Deputy Jacob Keltner,Adult 18+,,,2
